lead_time,adr,total_nights,total_guests,adr_per_guest,total_of_special_requests,booking_changes,previous_cancellations,days_in_waiting_list,required_car_parking_spaces,is_repeated_guest,room_mismatch,hotel,market_segment,deposit_type,customer_type,meal,arrival_season
60,123.3,2,2,61.65,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
50,123.3,3,2,61.65,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
155,135.9,3,2,67.95,1,3,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
55,108.0,3,2,54.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
120,115.0,3,1,115.0,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
226,112.0,3,2,56.0,0,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
51,123.3,3,2,61.65,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
71,152.1,3,3,50.699999999999996,2,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
54,123.3,3,2,61.65,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
63,177.75,3,3,59.25,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
155,126.9,3,2,63.45,1,3,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
241,101.79,4,2,50.895,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
33,181.8,4,4,45.45,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
125,210.6,4,4,52.65,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
21,141.0,4,2,70.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
59,120.96,5,2,60.48,1,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
119,131.4,5,2,65.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
179,119.85,5,2,59.925,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
54,139.86,5,3,46.620000000000005,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
179,121.01,7,2,60.505,0,3,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
87,85.0,9,1,85.0,1,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
223,89.73,16,2,44.865,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
178,112.01,7,2,56.005,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
229,85.5,1,2,42.75,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
63,99.0,1,2,49.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
10,129.0,1,2,64.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
244,85.5,1,2,42.75,1,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient-Party,SC,Fall
251,96.3,1,2,48.15,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
193,108.9,1,2,54.45,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
40,96.0,2,2,48.0,0,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
60,123.3,2,2,61.65,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
220,143.1,2,3,47.699999999999996,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
195,98.1,2,1,98.1,0,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
133,118.8,3,2,59.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
147,177.3,3,3,59.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
46,181.8,3,4,45.45,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
44,233.1,3,4,58.275,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
250,99.3,3,2,49.65,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
420,75.0,4,2,37.5,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
10,156.5,4,2,78.25,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
240,95.63,4,2,47.815,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
62,106.88,4,2,53.44,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
51,139.28,4,2,69.64,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
78,135.9,5,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,137.0,5,1,137.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
70,170.1,6,2,85.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
224,97.18,6,2,48.59,1,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
167,119.85,7,2,59.925,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
251,105.64,7,2,52.82,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
196,121.98,8,2,60.99,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
195,109.23,8,2,54.615,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
50,196.91,14,3,65.63666666666667,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
167,119.85,14,2,59.925,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
52,98.82,1,2,49.41,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
62,109.8,1,2,54.9,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
64,143.5,1,3,47.833333333333336,1,3,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
18,118.0,1,2,59.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
0,89.0,1,2,44.5,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
62,99.0,1,2,49.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
0,187.5,2,3,62.5,0,0,0,0,0,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
0,187.5,2,3,62.5,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
30,110.97,2,2,55.485,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
76,207.9,2,3,69.3,1,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
29,130.15,2,2,65.075,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
12,154.0,2,2,77.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
153,116.1,2,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
36,123.97,3,2,61.985,1,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
57,117.45,4,2,58.725,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
62,96.23,4,2,48.115,0,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
174,109.65,4,2,54.825,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
62,98.55,4,1,98.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
62,96.23,4,2,48.115,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
164,116.1,4,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
69,135.9,5,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
42,182.34,5,4,45.585,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
184,152.15,5,2,76.075,0,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
4,169.0,5,2,84.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
41,208.93,5,4,52.2325,0,3,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
67,119.16,5,2,59.58,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
58,128.1,6,2,64.05,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
40,106.9,7,2,53.45,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
53,131.14,7,2,65.57,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
88,149.4,6,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
65,106.84,7,2,53.42,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
69,149.4,7,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
64,131.14,7,2,65.57,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
34,211.86,8,2,105.93,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
243,89.17,10,1,89.17,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
196,102.85,10,2,51.425,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
1,0.0,0,2,0.0,0,0,0,0,0,0,0,City Hotel,Complementary,No Deposit,Transient,BB,Fall
23,93.94,1,2,46.97,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
5,187.0,1,3,62.333333333333336,2,0,0,5,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
36,126.0,1,3,42.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
94,168.3,1,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
4,149.0,2,2,74.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
11,154.0,2,2,77.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
19,145.0,2,2,72.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
192,106.0,3,1,106.0,0,0,0,0,0,0,0,City Hotel,Corporate,Non Refund,Transient-Party,BB,Fall
65,91.2,3,2,45.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
49,115.5,3,1,115.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
64,91.2,3,2,45.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
11,119.0,3,2,59.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
67,91.2,3,2,45.6,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
41,174.0,3,4,43.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
45,145.2,3,2,72.6,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
12,154.0,3,2,77.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
226,172.8,3,3,57.6,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
224,166.8,3,3,55.6,2,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
100,91.51,4,2,45.755,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
26,127.2,4,3,42.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
123,118.8,4,2,59.4,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
107,118.8,4,2,59.4,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
232,100.3,4,2,50.15,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
26,127.2,4,2,63.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
255,94.35,4,1,94.35,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
195,140.25,5,3,46.75,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
99,168.3,5,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
37,95.0,5,2,47.5,0,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,BB,Fall
81,95.0,5,2,47.5,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
60,132.45,6,2,66.225,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
60,123.98,4,2,61.99,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
277,80.0,7,2,40.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
5,134.1,1,2,67.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
67,98.1,2,2,49.05,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
22,118.0,2,2,59.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
61,120.6,2,2,60.3,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
49,89.91,3,2,44.955,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
249,108.1,3,2,54.05,1,3,0,0,1,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
49,110.7,3,2,55.35,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
71,135.9,3,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
57,124.2,3,2,62.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
230,137.0,5,2,68.5,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,HB,Fall
64,136.8,6,2,68.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
66,138.6,7,2,69.3,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
68,87.3,1,2,43.65,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
57,87.3,1,2,43.65,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
66,92.7,1,1,92.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
174,126.9,1,2,63.45,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
30,109.0,1,2,54.5,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
13,119.0,1,2,59.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
80,168.3,1,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
140,116.1,2,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
163,116.1,2,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
65,136.8,3,2,68.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
249,126.9,3,2,63.45,1,6,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
81,168.3,3,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
31,152.81,4,3,50.93666666666667,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
57,158.85,4,3,52.949999999999996,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
90,149.4,4,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
113,118.8,5,2,59.4,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
113,118.8,5,1,118.8,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
258,65.0,1,2,32.5,0,0,0,41,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
112,129.6,1,2,64.8,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
426,59.0,1,1,59.0,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
23,118.0,1,2,59.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
58,125.1,1,2,62.55,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
426,62.0,2,2,31.0,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
9,201.5,2,3,67.16666666666667,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
37,90.0,2,1,90.0,0,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
25,139.0,2,2,69.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
81,149.4,3,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
433,70.0,3,2,35.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,Non Refund,Transient,BB,Fall
28,158.95,3,2,79.475,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
163,110.0,3,2,55.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
126,118.8,3,2,59.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
183,110.0,3,2,55.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
190,165.6,3,2,82.8,0,4,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
129,118.8,3,2,59.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
246,81.77,3,2,40.885,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
63,149.4,3,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
161,116.1,3,1,116.1,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
81,168.3,3,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
103,149.4,3,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
176,125.1,3,2,62.55,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
50,135.9,4,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
5,141.5,4,2,70.75,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
66,149.4,4,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
66,149.4,4,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
33,135.9,5,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
250,100.3,5,2,50.15,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
56,149.4,7,2,74.7,0,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
25,106.2,1,2,53.1,0,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,SC,Fall
12,154.0,1,2,77.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
65,149.4,1,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
25,106.2,1,1,106.2,0,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,SC,Fall
178,135.0,2,1,135.0,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
266,105.0,2,2,52.5,0,0,0,32,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
32,130.5,2,1,130.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
47,125.1,2,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
65,149.4,2,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
53,135.9,2,2,67.95,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
131,129.6,2,2,64.8,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
84,177.3,2,3,59.1,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
29,132.05,2,2,66.025,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
66,168.3,2,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
198,90.0,3,2,45.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,Non Refund,Transient,BB,Fall
198,120.0,3,2,60.0,0,0,0,0,0,0,0,City Hotel,Groups,Non Refund,Transient,BB,Fall
243,104.4,3,2,52.2,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
17,109.45,3,2,54.725,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
131,142.0,3,2,71.0,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
243,95.4,3,2,47.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
68,166.35,3,3,55.449999999999996,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
23,135.0,4,2,67.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,154.0,4,2,77.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
92,149.4,4,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
24,136.5,4,2,68.25,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
38,137.7,4,2,68.85,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
132,162.0,5,3,54.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
97,135.9,7,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
82,125.1,1,2,62.55,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
78,125.1,2,2,62.55,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
56,135.9,3,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
173,143.1,3,3,47.699999999999996,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
36,134.46,3,1,134.46,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
203,126.9,3,2,63.45,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
37,149.4,3,2,74.7,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
38,149.4,4,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
242,108.8,4,2,54.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
242,100.3,4,2,50.15,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
32,149.4,4,2,74.7,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
71,168.3,4,3,56.1,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
60,135.9,4,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
93,159.17,7,2,79.585,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
186,84.43,10,2,42.215,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
3,155.0,1,2,77.5,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,SC,Fall
13,99.0,1,2,49.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
175,126.9,1,2,63.45,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
20,68.53,1,2,34.265,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
31,125.1,1,2,62.55,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
52,130.0,2,2,65.0,0,0,0,14,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
19,65.1,2,2,32.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
10,149.0,2,1,149.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
69,135.9,2,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
196,116.1,2,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
79,168.3,2,3,56.1,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
208,116.1,3,2,58.05,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
31,85.5,3,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
62,135.9,3,2,67.95,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
32,149.4,3,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
56,125.1,3,2,62.55,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
44,152.1,3,3,50.699999999999996,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
7,144.14,4,2,72.07,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
111,118.8,4,2,59.4,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
53,149.4,4,2,74.7,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
46,149.4,5,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
